Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),EMS:Building Mean Temperature [C](TimeStep),EMS:Building Mean PPD [%](TimeStep),EMS:Building Total Occupants [%](TimeStep),EMS:Occupancy Flag [](TimeStep),EMS:Indoor Air Temperature Setpoint [](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),MAIN HEATING COIL 1:Heating Coil Electric Power [W](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Temperature [C](TimeStep),OUTSIDE AIR INLET NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),SPACE1-1 IN NODE:System Node Temperature [C](TimeStep),SPACE1-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE2-1 IN NODE:System Node Temperature [C](TimeStep),SPACE2-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE3-1 IN NODE:System Node Temperature [C](TimeStep),SPACE3-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE4-1 IN NODE:System Node Temperature [C](TimeStep),SPACE4-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),SPACE5-1 IN NODE:System Node Temperature [C](TimeStep),SPACE5-1 IN NODE:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 OUTLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](TimeStep),MIXED AIR NODE 1:System Node Temperature [C](TimeStep),MIXED AIR NODE 1:System Node Mass Flow Rate [kg/s](TimeStep),VAV SYS 1 INLET NODE:System Node Temperature [C](TimeStep),VAV SYS 1 INLET NODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/01  09:00:00,-8.9,71.0,3.1,190.0,59.0,492.0,16.972545035047376,53.39202046639275,0.0,1.0,22.5,21.1,23.9,14130.014512758366,10190.086651389336,-8.9,0.4736965446086742,15.486037487862067,0.7104647810276075,15.486037487862067,0.31798600475631719,15.486037487862067,0.6737973697196601,15.486037487862067,0.31798600475631719,15.486037487862067,0.8069582885992935,15.486037487862067,2.8271924488591955,11.36272547435518,2.8271924488591955,15.439076642780563,2.8271924488591955 
 01/01  09:15:00,-8.350000000000002,68.25,3.75,197.5,65.0,539.5,17.751821784202986,44.53509005045764,0.0,1.0,22.5,21.1,23.9,14020.014512758364,10190.086651389336,-8.350000000000002,0.4736965446086742,16.033962960018966,0.7104647810276075,16.033962960018966,0.31798600475631719,16.033962960018966,0.67379736971966,16.033962960018966,0.31798600475631719,16.033962960018966,0.8069582885992934,16.033962960018966,2.8271924488591955,11.910979153886322,2.8271924488591955,15.986693426009733,2.8271924488591955 
 01/01  09:30:00,-7.800000000000001,65.5,4.4,205.0,71.0,587.0,18.455529139485394,36.28618034880877,0.0,1.0,22.5,21.1,23.9,13910.014512758364,10190.086651389336,-7.800000000000001,0.4736965446086742,16.64573470157468,0.7104647810276075,16.64573470157468,0.31798600475631719,16.64573470157468,0.67379736971966,16.64573470157468,0.31798600475631719,16.64573470157468,0.8069582885992934,16.64573470157468,2.8271924488591955,12.523160168893682,2.8271924488591955,16.61097600081549,2.8271924488591955 
 01/01  09:45:00,-7.25,62.75,5.050000000000001,212.5,73.25,612.25,19.156480741018869,30.484134110558295,0.0,1.0,22.5,21.1,23.9,13800.014512758362,10190.086651389336,-7.25,0.4736965446086742,17.26656542172163,0.7104647810276075,17.26656542172163,0.31798600475631719,17.26656542172163,0.67379736971966,17.26656542172163,0.31798600475631719,17.26656542172163,0.8069582885992934,17.26656542172163,2.8271924488591955,13.144503281529378,2.8271924488591955,17.24611607764002,2.8271924488591955 
 01/01  10:00:00,-6.7,60.0,5.7,220.0,75.5,637.5,19.837224396800744,24.89584153062693,0.0,1.0,22.5,21.1,23.9,13690.014512758364,10190.086651389336,-6.7,0.4736965446086742,17.858565824695725,0.7104647810276075,17.858565824695725,0.31798600475631719,17.858565824695725,0.67379736971966,17.858565824695725,0.31798600475631719,17.858565824695725,0.8069582885992934,17.858565824695725,2.8271924488591955,13.73701275378874,2.8271924488591955,17.846599780463685,2.8271924488591955 
 01/01  10:15:00,-6.275,60.75,5.7,217.5,77.75,662.75,20.490486654880763,20.460589116075597,0.0,1.0,22.5,21.1,23.9,13605.014512758362,10190.086651389336,-6.275,0.4736965446086742,18.41422868455063,0.7104647810276075,18.41422868455063,0.31798600475631719,18.41422868455063,0.67379736971966,18.41422868455063,0.31798600475631719,18.41422868455063,0.8069582885992934,18.41422868455063,2.8271924488591955,14.293273944134379,2.8271924488591955,18.42914157838133,2.8271924488591955 
 01/01  10:30:00,-5.85,61.5,5.7,215.0,80.0,688.0,21.132987483287129,16.812083443472799,0.0,1.0,22.5,21.1,23.9,13532.646097968081,10190.086651389336,-5.85,0.4754854988320666,18.951029946751363,0.7104647810276075,18.951029946751363,0.328529460259539,18.951029946751363,0.67379736971966,18.951029946751363,0.31798600475631719,18.951029946751363,0.8069582885992934,18.95177098683644,2.837869575237451,14.842496398115113,2.837869575237451,19.003204607594776,2.8377359043624175 
 01/01  10:45:00,-5.425,62.25,5.7,212.5,96.0,646.25,21.73950719858418,13.862858556813994,0.0,1.0,22.5,21.1,23.9,13479.72828870218,10190.086651389336,-5.425,0.4800009259023774,19.33595634183994,0.7104647810276075,19.33595634183994,0.3558150090565556,19.33595634183994,0.6737973697196601,19.33595634183994,0.31798600475631719,19.33595634183994,0.8069582885992935,19.336526793248539,2.8648192785060346,15.25510313738194,2.8648192785060346,19.413427806847019,2.865021453159434 
 01/01  11:00:00,-5.0,63.0,5.7,210.0,112.0,604.5,22.144566208122776,11.479311351674872,0.0,1.0,22.5,21.1,23.9,10000.37073964979,6793.391100926224,-5.0,0.48032130355559729,18.731981704505917,0.7104647810276075,18.731981704505917,0.35752496420920029,18.731981704505917,0.67379736971966,18.731981704505917,0.31798600475631719,18.731981704505917,0.8069582885992934,18.732566224501765,2.8667314083120787,15.820786894507494,2.8667314083120787,20.00742993209687,2.866731408312078 
 01/01  11:15:00,-4.575,63.0,5.7,212.5,128.0,562.75,21.95157395708827,9.80692500898867,0.0,1.0,22.5,21.1,23.9,9898.53063189633,6793.391100926224,-4.574999999999999,0.4779417674981689,19.144185186550116,0.7104647810276075,19.144185186550116,0.343323031664163,19.144185186550116,0.67379736971966,19.144185186550116,0.31798600475631719,19.144185186550116,0.8069582885992934,19.143879409246759,2.852529475767041,16.21795976392747,2.852529475767041,20.39873994011617,2.852529475767041 
 01/01  11:30:00,-4.15,63.0,5.7,215.0,144.0,521.0,22.143957436494199,9.020408254714387,0.0,1.0,22.5,21.1,23.9,9783.318962295252,6793.391100926224,-4.15,0.4736965446086742,19.474384645694188,0.7104647810276075,19.474384645694188,0.31798600475631719,19.474384645694188,0.67379736971966,19.474384645694188,0.31798600475631719,19.474384645694188,0.8069582885992934,19.474384645694188,2.8271924488591955,16.52346149283172,2.8271924488591955,20.67985221520162,2.8271924488591955 
 01/01  11:45:00,-3.7249999999999998,63.0,5.7,217.5,150.0,428.5,22.551088506773249,8.386846512516267,0.0,1.0,22.5,21.1,23.9,6301.623411832139,3396.695550463112,-3.7249999999999998,0.4736965446086742,18.49827734653899,0.7104647810276075,18.49827734653899,0.31798600475631719,18.49827734653899,0.67379736971966,18.49827734653899,0.31798600475631719,18.49827734653899,0.8069582885992934,18.49827734653899,2.8271924488591955,16.714667492941126,2.8271924488591955,20.82374405262369,2.8271924488591955 
 01/01  12:00:00,-3.3,63.0,5.7,220.0,156.0,336.0,22.348926051557564,7.804686052076988,0.0,1.0,22.5,21.1,23.9,6216.62341183214,3396.695550463112,-3.3,0.4736965446086742,18.713968482816694,0.7104647810276075,18.713968482816694,0.31798600475631719,18.713968482816694,0.67379736971966,18.713968482816694,0.31798600475631719,18.713968482816694,0.8069582885992934,18.713968482816694,2.8271924488591955,16.930684538434809,2.8271924488591955,20.997452447838204,2.8271924488591955 
 01/01  12:15:00,-3.0249999999999996,63.0,5.575,222.5,162.0,243.5,22.23509192676051,7.462045901976569,0.0,1.0,22.5,21.1,23.9,6161.623411832139,3396.695550463112,-3.0249999999999996,0.4736965446086742,18.8381641204409,0.7104647810276075,18.8381641204409,0.31798600475631719,18.8381641204409,0.67379736971966,18.8381641204409,0.31798600475631719,18.8381641204409,0.8069582885992934,18.8381641204409,2.8271924488591955,17.05517725468777,2.8271924488591955,21.09127062351224,2.8271924488591955 
 01/01  12:30:00,-2.75,63.0,5.45,225.0,168.0,151.0,22.119233679339624,7.446498356121671,0.0,1.0,22.5,21.1,23.9,6101.736389562242,3391.808528193215,-2.75,0.4736965446086742,18.96292647707807,0.7104647810276075,18.96292647707807,0.31798600475631719,18.96292647707807,0.67379736971966,18.96292647707807,0.31798600475631719,18.96292647707807,0.8069582885992934,18.96292647707807,2.8271924488591955,17.18189710740128,2.8271924488591955,21.187824929116269,2.8271924488591955 
 01/01  12:45:00,-2.475,63.0,5.325,227.5,166.25,126.75,21.93316112843964,7.37766451055281,0.0,1.0,22.5,21.1,23.9,2654.9278613690278,0.0,-2.475,0.4736965446086742,17.912441185540396,0.7104647810276075,17.912441185540396,0.31798600475631719,17.912441185540396,0.6737973697196601,17.912441185540396,0.31798600475631719,17.912441185540396,0.8069582885992935,17.912441185540396,2.8271924488591955,17.295947114565175,2.8271924488591955,21.26945502901019,2.8271924488591955 
 01/01  13:00:00,-2.2,63.0,5.2,230.0,164.5,102.5,21.32422561447737,7.346459114364504,0.0,1.0,22.5,21.1,23.9,2599.9278613690278,0.0,-2.2,0.4736965446086742,17.920426571523359,0.7104647810276075,17.920426571523359,0.31798600475631719,17.920426571523359,0.6737973697196601,17.920426571523359,0.31798600475631719,17.920426571523359,0.8069582885992935,17.920426571523359,2.8271924488591955,17.30399082570946,2.8271924488591955,21.223806014586324,2.8271924488591955 
 01/01  13:15:00,-1.9250000000000003,62.5,4.925000000000001,237.5,162.75,78.25,21.105620531287469,8.363155459227409,0.0,1.0,22.5,21.1,23.9,2544.9278613690278,0.0,-1.9250000000000003,0.4736965446086742,17.860785043809274,0.7104647810276075,17.860785043809274,0.31798600475631719,17.860785043809274,0.6737973697196601,17.860785043809274,0.31798600475631719,17.860785043809274,0.8069582885992935,17.860785043809274,2.8271924488591955,17.244416186910774,2.8271924488591955,21.096749233314858,2.8271924488591955 
 01/01  13:30:00,-1.6500000000000002,62.0,4.65,245.0,161.0,54.0,20.925274906793797,9.168955541165215,0.0,1.0,22.5,21.1,23.9,2489.927861369028,0.0,-1.6500000000000002,0.4736965446086742,17.87462837894109,0.7104647810276075,17.87462837894109,0.31798600475631719,17.87462837894109,0.6737973697196601,17.87462837894109,0.31798600475631719,17.87462837894109,0.8069582885992935,17.87462837894109,2.8271924488591955,17.258300505820605,2.8271924488591955,21.058115387905766,2.8271924488591955 
 01/01  13:45:00,-1.375,61.5,4.375,252.5,144.0,63.75,20.791239052820829,9.721886115785713,0.0,1.0,22.5,21.1,23.9,2434.9278613690278,0.0,-1.375,0.4736965446086742,17.879385488071994,0.7104647810276075,17.879385488071994,0.31798600475631719,17.879385488071994,0.6737973697196601,17.879385488071994,0.31798600475631719,17.879385488071994,0.8069582885992935,17.879385488071994,2.8271924488591955,17.26310806725053,2.8271924488591955,21.00851471267205,2.8271924488591955 
 01/01  14:00:00,-1.1,61.0,4.1,260.0,127.0,73.5,20.718759251433818,10.118537879468292,0.0,1.0,22.5,21.1,23.9,2379.9278613690278,0.0,-1.1,0.4736965446086742,17.88864249051536,0.7104647810276075,17.88864249051536,0.31798600475631719,17.88864249051536,0.6737973697196601,17.88864249051536,0.31798600475631719,17.88864249051536,0.8069582885992935,17.88864249051536,2.8271924488591955,17.2724079461902,2.8271924488591955,20.96436858096609,2.8271924488591955 
 01/01  14:15:00,-1.1,61.75,3.8499999999999998,260.0,110.0,83.25,20.679438140991186,10.425229337706736,0.0,1.0,22.5,21.1,23.9,2379.9278613690278,0.0,-1.1,0.4736965446086742,17.859814837818573,0.7104647810276075,17.859814837818573,0.31798600475631719,17.859814837818573,0.6737973697196601,17.859814837818573,0.31798600475631719,17.859814837818573,0.8069582885992935,17.859814837818573,2.8271924488591955,17.243619331909828,2.8271924488591955,20.929729940562856,2.8271924488591955 
 01/01  14:30:00,-1.1,62.5,3.5999999999999998,260.0,93.0,93.0,20.679839587187794,10.60735937180199,0.0,1.0,22.5,21.1,23.9,2379.9278613690278,0.0,-1.1,0.4736965446086742,17.837398991579936,0.7104647810276075,17.837398991579936,0.31798600475631719,17.837398991579936,0.6737973697196601,17.837398991579936,0.31798600475631719,17.837398991579936,0.8069582885992935,17.837398991579936,2.8271924488591955,17.22124332825277,2.8271924488591955,20.90278691298248,2.8271924488591955 
 01/01  14:45:00,-1.1,63.25,3.35,260.0,80.5,78.75,20.671053917113725,10.82426077088254,0.0,1.0,22.5,21.1,23.9,9173.31896229525,6793.391100926224,-1.1,0.4736965446086742,20.19431583827018,0.7104647810276075,20.19431583827018,0.31798600475631719,20.19431583827018,0.67379736971966,20.19431583827018,0.31798600475631719,20.19431583827018,0.8069582885992934,20.19431583827018,2.8271924488591955,17.247631271623864,2.8271924488591955,20.93426236984433,2.8271924488591955 
 01/01  15:00:00,-1.1,64.0,3.1,260.0,68.0,64.5,21.546325063540935,11.105178305421703,0.0,1.0,22.5,21.1,23.9,2379.9278613690278,0.0,-1.1,0.4736965446086742,18.014653276757959,0.7104647810276075,18.014653276757959,0.31798600475631719,18.014653276757959,0.6737973697196601,18.014653276757959,0.31798600475631719,18.014653276757959,0.8069582885992935,18.014653276757959,2.8271924488591955,17.3986033316864,2.8271924488591955,21.11545509045324,2.8271924488591955 
 01/01  15:15:00,-1.1,65.25,2.7,247.5,55.5,50.25,21.088993205934658,8.713165270808048,0.0,1.0,22.5,21.1,23.9,6881.617573363625,4501.689711994596,-1.1,0.4736965446086742,19.6486325639195,0.7104647810276075,19.6486325639195,0.31798600475631719,19.6486325639195,0.6737973697196601,19.6486325639195,0.31798600475631719,19.6486325639195,0.8069582885992935,19.6486325639195,2.8271924488591955,17.488495196132449,2.8271924488591955,21.223457958622505,2.8271924488591955 
 01/01  15:30:00,-1.1,66.5,2.3,235.0,43.0,36.0,21.490944827396544,9.531325743058446,0.0,1.0,22.5,21.1,23.9,2379.9278613690278,0.0,-1.1,0.4736965446086742,18.034532131775629,0.7104647810276075,18.034532131775629,0.31798600475631719,18.034532131775629,0.6737973697196601,18.034532131775629,0.31798600475631719,18.034532131775629,0.8069582885992935,18.034532131775629,2.8271924488591955,17.418573409380128,2.8271924488591955,21.139501214864575,2.8271924488591955 
 01/01  15:45:00,-1.1,67.75,1.9,222.5,33.5,27.0,20.76199576024903,9.083605611359923,0.0,1.0,22.5,21.1,23.9,7417.702733654789,5037.774872285761,-1.1,0.4736965446086742,19.788276783559938,0.7104647810276075,19.788276783559938,0.31798600475631719,19.788276783559938,0.6737973697196601,19.788276783559938,0.31798600475631719,19.788276783559938,0.8069582885992935,19.788276783559938,2.8271924488591955,17.444584996593755,2.8271924488591955,21.170643476306226,2.8271924488591955 
 01/01  16:00:00,-1.1,69.0,1.5,210.0,24.0,18.0,21.023906712432763,9.993784356568958,0.0,1.0,22.5,21.1,23.9,7081.226771937474,4701.2989105684459,-1.1,0.4736965446086742,19.750407067323168,0.7104647810276075,19.750407067323168,0.31798600475631719,19.750407067323168,0.6737973697196601,19.750407067323168,0.31798600475631719,19.750407067323168,0.8069582885992935,19.750407067323168,2.8271924488591955,17.522347340620187,2.8271924488591955,21.263963122350498,2.8271924488591955 
 01/01  16:15:00,-1.1,69.0,1.125,247.5,14.5,9.0,20.973381660263955,9.275193071353579,0.0,1.0,22.5,21.1,23.9,6943.2364164660189,4563.30855509699,-1.1,0.4736965446086742,19.7528933772197,0.7104647810276075,19.7528933772197,0.31798600475631719,19.7528933772197,0.6737973697196601,19.7528933772197,0.31798600475631719,19.7528933772197,0.8069582885992935,19.7528933772197,2.8271924488591955,17.572317011894556,2.8271924488591955,21.323624387490896,2.8271924488591955 
 01/01  16:30:00,-1.1,69.0,0.75,285.0,0.0,0.0,20.918370584464858,9.318976915796409,0.0,1.0,22.5,21.1,23.9,6977.449354551193,4597.521493182165,-1.1,0.4736965446086742,19.766014467193345,0.7104647810276075,19.766014467193345,0.31798600475631719,19.766014467193345,0.6737973697196601,19.766014467193345,0.31798600475631719,19.766014467193345,0.8069582885992935,19.766014467193345,2.8271924488591955,17.57388324080323,2.8271924488591955,21.32514894815575,2.8271924488591955 
 01/01  16:45:00,-1.1,69.0,0.375,322.5,0.0,0.0,20.82474788235946,9.523332939150303,0.0,1.0,22.5,21.1,23.9,7023.101140937161,4643.173279568133,-1.1,0.4736965446086742,19.767606163378205,0.7104647810276075,19.767606163378205,0.31798600475631719,19.767606163378205,0.6737973697196601,19.767606163378205,0.31798600475631719,19.767606163378205,0.8069582885992935,19.767606163378205,2.8271924488591955,17.559982639798194,2.8271924488591955,21.308138158741178,2.8271924488591955 
 01/01  17:00:00,-1.1,69.0,0.0,0.0,0.0,0.0,20.785080134379606,9.674966158698002,0.0,1.0,22.5,21.1,23.9,6971.243714130653,4591.315852761625,-1.1,0.4736965446086742,19.731536978908936,0.7104647810276075,19.731536978908936,0.31798600475631719,19.731536978908936,0.6737973697196601,19.731536978908936,0.31798600475631719,19.731536978908936,0.8069582885992935,19.731536978908936,2.8271924488591955,17.541837227932555,2.8271924488591955,21.28605712463446,2.8271924488591955 
 01/01  17:15:00,-1.25,69.75,0.0,0.0,0.0,0.0,20.751850452554483,9.760064574636033,0.0,1.0,22.5,21.1,23.9,7088.800441036082,4678.872579667054,-1.25,0.4736965446086742,19.71727969024517,0.7104647810276075,19.71727969024517,0.31798600475631719,19.71727969024517,0.6737973697196601,19.71727969024517,0.31798600475631719,19.71727969024517,0.8069582885992935,19.71727969024517,2.8271924488591955,17.497694128024585,2.8271924488591955,21.262881816484879,2.8271924488591955 
 01/01  17:30:00,-1.4,70.5,0.0,0.0,0.0,0.0,20.7175351744951,9.856501523483317,0.0,1.0,22.5,21.1,23.9,7310.963142414508,4871.035281045481,-1.4,0.4736965446086742,19.739572603926346,0.7104647810276075,19.739572603926346,0.31798600475631719,19.739572603926346,0.6737973697196601,19.739572603926346,0.31798600475631719,19.739572603926346,0.8069582885992935,19.739572603926346,2.8271924488591955,17.45423326248858,2.8271924488591955,21.240546256736374,2.8271924488591955 
 01/01  17:45:00,-1.5499999999999999,71.25,0.0,0.0,0.0,0.0,20.694194868756289,9.946935594035434,0.0,1.0,22.5,21.1,23.9,7517.950251385433,5048.022390016406,-1.5499999999999999,0.4736965446086742,19.75988674717499,0.7104647810276075,19.75988674717499,0.31798600475631719,19.75988674717499,0.6737973697196601,19.75988674717499,0.31798600475631719,19.75988674717499,0.8069582885992935,19.75988674717499,2.8271924488591955,17.413988709305465,2.8271924488591955,21.222094776880227,2.8271924488591955 
 01/01  18:00:00,-1.7,72.0,0.0,0.0,0.0,0.0,20.674376928769115,10.005058005268534,0.0,1.0,22.5,21.1,23.9,7594.971187063697,5095.043325694668,-1.7,0.4736965446086742,19.73767730201353,0.7104647810276075,19.73767730201353,0.31798600475631719,19.73767730201353,0.6737973697196601,19.73767730201353,0.31798600475631719,19.73767730201353,0.8069582885992935,19.73767730201353,2.8271924488591955,17.3757599607023,2.8271924488591955,21.20608325080786,2.8271924488591955 
 01/01  18:15:00,-1.825,72.75,0.525,40.0,0.0,0.0,20.64314528811739,10.055667286525681,0.0,0.0,12.8,12.800000000000003,40.0,1395.4715456214306,0.0,-1.825,0.2769311893313138,17.27708459366104,0.35352498872576279,17.27708459366104,0.15235871715606565,17.27708459366104,0.3439702593007421,17.27708459366104,0.15235871715606567,17.27708459366104,0.6506129002880643,17.27708459366104,1.6528255826267003,16.899909340544764,1.6528255826267003,20.65968167688989,1.6528255826267003 
 01/01  18:30:00,-1.9500000000000002,73.5,1.05,80.0,0.0,0.0,19.005896185122518,12.53963152427607,0.0,0.0,12.8,12.799999999999999,39.99999999999999,1420.4715456214304,0.0,-1.95,0.2769311893313138,16.519962601302959,0.3535249887257627,16.519962601302959,0.15235871715606565,16.519962601302959,0.3439702593007421,16.519962601302959,0.15235871715606567,16.519962601302959,0.6506129002880642,16.519962601302959,1.6528255826267,16.142752097206875,1.6528255826267,19.775994655087929,1.6528255826267003 
 01/01  18:45:00,-2.075,74.25,1.5750000000000002,120.0,0.0,0.0,18.121235517824837,21.554378942132567,0.0,0.0,12.8,12.8,40.0,1445.4715456214304,0.0,-2.075,0.2769311893313138,15.930777630358984,0.35352498872576279,15.930777630358984,0.15235871715606565,15.930777630358984,0.3439702593007421,15.930777630358984,0.15235871715606567,15.930777630358984,0.6506129002880642,15.930777630358984,1.6528255826267,15.553535360813172,1.6528255826267,19.093910876103295,1.6528255826267003 
 01/01  19:00:00,-2.2,75.0,2.1,160.0,0.0,0.0,17.21665741857273,30.359143543830727,0.0,0.0,12.8,12.8,40.0,1470.4715456214304,0.0,-2.2,0.2769311893313138,15.385207052657517,0.35352498872576279,15.385207052657517,0.15235871715606565,15.385207052657517,0.3439702593007421,15.385207052657517,0.15235871715606565,15.385207052657517,0.6506129002880642,15.385207052657517,1.6528255826266998,15.0079351686227,1.6528255826266998,18.464160315416117,1.6528255826267003 
 01/01  19:15:00,-1.9250000000000003,74.25,2.225,160.0,0.0,0.0,16.56565773866793,38.9100805273897,0.0,0.0,12.8,12.8,40.0,1415.4715456214306,0.0,-1.9250000000000003,0.2769311893313138,14.85967580671388,0.35352498872576279,14.85967580671388,0.15235871715606565,14.85967580671388,0.3439702593007421,14.85967580671388,0.15235871715606565,14.85967580671388,0.6506129002880642,14.85967580671388,1.6528255826266998,14.482363055549204,1.6528255826266998,17.77844906893553,1.6528255826267003 
 01/01  19:30:00,-1.6500000000000002,73.5,2.35,160.0,0.0,0.0,16.04952296245689,46.255444124572047,0.0,0.0,12.8,12.8,40.0,1360.4715456214304,0.0,-1.6500000000000002,0.2769311893313138,14.551056104028192,0.35352498872576279,14.551056104028192,0.15235871715606565,14.551056104028192,0.3439702593007421,14.551056104028192,0.15235871715606567,14.551056104028192,0.6506129002880642,14.551056104028192,1.6528255826267,14.173714974874013,1.6528255826267,17.353062700243723,1.6528255826267003 
 01/01  19:45:00,-1.375,72.75,2.475,160.0,0.0,0.0,15.68155043675404,53.4186290815566,0.0,0.0,12.8,12.8,40.0,1305.4715456214304,0.0,-1.375,0.2769311893313138,14.235776092185926,0.35352498872576279,14.235776092185926,0.15235871715606565,14.235776092185926,0.3439702593007421,14.235776092185926,0.15235871715606567,14.235776092185926,0.6506129002880642,14.235776092185926,1.6528255826267,13.85840736644511,1.6528255826267,16.919630185115357,1.6528255826267003 
 01/01  20:00:00,-1.1,72.0,2.6,160.0,0.0,0.0,15.3387104450919,57.50634147571625,0.0,0.0,12.8,12.8,40.0,1250.4715456214304,0.0,-1.1,0.2769311893313138,13.902339125392502,0.35352498872576279,13.902339125392502,0.15235871715606565,13.902339125392502,0.3439702593007421,13.902339125392502,0.15235871715606567,13.902339125392502,0.6506129002880642,13.902339125392502,1.6528255826267,13.524936404361834,1.6528255826267,16.46440699410695,1.6528255826267003 
 01/01  20:15:00,-1.25,73.5,1.9500000000000002,120.0,0.0,0.0,15.038720624149296,62.202509382354339,0.0,0.0,12.8,12.8,40.0,1280.4715456214304,0.0,-1.25,0.2769311893313138,13.578331681792936,0.35352498872576279,13.578331681792936,0.15235871715606565,13.578331681792936,0.3439702593007421,13.578331681792936,0.15235871715606567,13.578331681792936,0.6506129002880642,13.578331681792936,1.6528255826267,13.200896309262668,1.6528255826267,16.10582648743772,1.6528255826267003 
 01/01  20:30:00,-1.4,75.0,1.3,80.0,0.0,0.0,14.760846161993902,65.62377920599661,0.0,0.0,12.8,12.8,40.0,1310.4715456214304,0.0,-1.4,0.2769311893313138,13.286720521803254,0.35352498872576279,13.286720521803254,0.15235871715606565,13.286720521803254,0.3439702593007421,13.286720521803254,0.15235871715606567,13.286720521803254,0.6506129002880642,13.286720521803254,1.6528255826267,12.909260306350476,1.6528255826267,15.78607751728469,1.6528255826267003 
 01/01  20:45:00,-1.5499999999999999,76.5,0.65,40.0,0.0,0.0,14.563421235369196,68.79049332781114,0.0,0.0,12.8,12.8,40.0,1340.4715456214304,0.0,-1.5499999999999999,0.2769311893313138,13.09938655136546,0.35352498872576279,13.09938655136546,0.15235871715606565,13.09938655136546,0.3439702593007421,13.09938655136546,0.15235871715606567,13.09938655136546,0.6506129002880642,13.09938655136546,1.6528255826267,12.721910825333117,1.6528255826267,15.591485143235732,1.6528255826267003 
 01/01  21:00:00,-1.7,78.0,0.0,0.0,0.0,0.0,14.366174425424493,71.36274180567883,0.0,0.0,12.8,12.8,40.0,1370.4715456214304,0.0,-1.7,0.2769311893313138,12.837888991095838,0.35352498872576279,12.837888991095838,0.15235871715606565,12.837888991095838,0.3439702593007421,12.837888991095838,0.15235871715606567,12.837888991095838,0.6506129002880642,12.837888991095838,1.6528255826267,12.46039585212454,1.6528255826267,15.307824079361295,1.6528255826267003 
 01/01  21:15:00,-1.5499999999999999,77.25,0.65,40.0,0.0,0.0,14.182938186420263,73.45420603002079,0.0,0.0,12.8,12.8,40.0,1340.4715456214304,0.0,-1.5499999999999999,0.2769311893313138,12.64746957874753,0.35352498872576279,12.64746957874753,0.15235871715606565,12.64746957874753,0.3439702593007421,12.64746957874753,0.15235871715606567,12.64746957874753,0.6506129002880642,12.64746957874753,1.6528255826267,12.2699593496748,1.6528255826267,15.049128175783475,1.6528255826267003 
 01/01  21:30:00,-1.4,76.5,1.3,80.0,0.0,0.0,14.001362357218671,75.3318207825777,0.0,0.0,12.8,12.8,40.0,1310.4715456214304,0.0,-1.4,0.2769311893313138,12.47692116836138,0.35352498872576279,12.47692116836138,0.15235871715606565,12.47692116836138,0.3439702593007421,12.47692116836138,0.15235871715606567,12.47692116836138,0.6506129002880642,12.47692116836138,1.6528255826267,12.099395974524276,1.6528255826267,14.814272498607729,1.6528255826267003 
 01/01  21:45:00,-1.25,75.75,1.9500000000000002,120.0,0.0,0.0,13.82829724833642,77.10503121402425,0.0,0.0,12.8,12.8,40.0,1280.4715456214304,0.0,-1.25,0.2769311893313138,12.363005042616657,0.35352498872576279,12.363005042616657,0.15235871715606565,12.363005042616657,0.3439702593007421,12.363005042616657,0.15235871715606567,12.363005042616657,0.6506129002880642,12.363005042616657,1.6528255826267,11.985466429242651,1.6528255826267,14.647418196106449,1.6528255826267003 
 01/01  22:00:00,-1.1,75.0,2.6,160.0,0.0,0.0,13.67594802295864,78.72373553296893,0.0,0.0,12.8,12.8,40.0,1250.4715456214304,0.0,-1.1,0.2769311893313138,12.218917214852923,0.35352498872576279,12.218917214852923,0.15235871715606565,12.218917214852923,0.3439702593007421,12.218917214852923,0.15235871715606567,12.218917214852923,0.6506129002880642,12.218917214852923,1.6528255826267,11.841365726259895,1.6528255826267,14.444312022181367,1.6528255826267003 
